"订单编号","退款编号","支付宝交易号","订单付款时间","商品编码","退款完结时间","买家会员名称","买家实际支付金额","宝贝标题","买家退款金额","手工退款/系统退款","是否需要退货","退款的申请时间","超时时间","退款状态","货物状态","退货物流信息","发货物流信息","客服介入状态","卖家真实姓名","卖家退货地址","卖家邮编","卖家电话","卖家手机","退货物流单号","退货物流公司","买家退款原因","买家退款说明","买家退货时间","责任方","售中或售后","商家备注","完结时间","部分退款/全部退款","审核操作人","举证超时","是否零秒响应","退款操作人"
"237312429088044013","13578255055041340","2018102322001140265410804364","null","565526830554","2018-10-24 09:39:57","lzongying","2009.00","SIEMENS/西门子 950+233+236烟灶洗碗机自清洁烟灶洗三件套","10990.00","0","仅退款","2018-10-23 14:18:45","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-24 09:39:57","null","null","null","null","null"
"222788196667149576","13079685603147695","2018100622001194640573622672","null","576277364657","2018-10-24 09:25:24","limei5656","0.00","购9.9元特权 享指定型号特权豪礼（具体请查看商品详情）","9.90","0","仅退款","2018-10-23 14:08:41","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-24 09:25:24","null","null","null","null","null"
"243937281779242048","14094530119244820","2018101922001184615405933477","null","576277364657","2018-10-24 09:00:25","li230919893","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-23 23:24:12","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-24 09:00:25","null","null","null","null","null"
"233455566156637220","13575599199632072","2018101322001179670522313447","null","576277364657","2018-10-23 12:40:35","yaoyuan_169","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-23 12:35:55","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-23 12:40:35","null","null","null","null","null"
"244455010711545960","14066690355546059","2018101922001189825412137307","null","576277364657","2018-10-23 12:40:27","soki416","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-23 12:07:09","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-23 12:40:27","null","null","null","null","null"
"247040769564494654","14098592172495446","2018102222001183151008035794","null","565526830554","2018-10-23 12:40:19","佛王999","2509.00","SIEMENS/西门子 950+233+236烟灶洗碗机自清洁烟灶洗三件套","10490.00","0","仅退款","2018-10-23 11:11:10","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","想等双十一的优惠","","null","售中退款","null","2018-10-23 12:40:19","null","null","null","null","null"
"244960450193826556","14052673952825665","2018102022001188345404045998","null","560585538125","2018-10-23 09:20:49","我淘de宝贝","980.00","SIEMENS/西门子 洗碗机专用肖特玻璃门板全嵌半嵌/黑白两色","50.00","0","仅退款","2018-10-23 08:27:31","","退款成功","买家已收到货","null","买家已收到货","","西门子家电厨卫旗舰店","","null","null","null","","","退运费","","","null","售中退款","null","2018-10-23 09:20:49","null","null","null","null","null"
"245242563521826556","14052801888825665","2018102022001188345403769903","null","560585538125","2018-10-23 09:20:45","我淘de宝贝","1249.00","SIEMENS/西门子 洗碗机专用肖特玻璃门板全嵌半嵌/黑白两色","50.00","0","仅退款","2018-10-23 08:27:54","","退款成功","买家已收到货","null","买家已收到货","","西门子家电厨卫旗舰店","","null","null","null","","","退运费","","","null","售中退款","null","2018-10-23 09:20:45","null","null","null","null","null"
"244478915149826556","14052577972825665","2018101922001188345401991716","null","560585538125","2018-10-23 09:20:38","我淘de宝贝","980.00","SIEMENS/西门子 洗碗机专用肖特玻璃门板全嵌半嵌/黑白两色","50.00","0","仅退款","2018-10-23 08:28:17","","退款成功","买家已收到货","null","买家已收到货","","西门子家电厨卫旗舰店","","null","null","null","","","退运费","","","null","售中退款","null","2018-10-23 09:20:38","null","null","null","null","null"
"236964300874517621","13529548477512176","2018102222001149551005252120","null","551163280132","2018-10-23 09:08:30","喳喳熊","60.00","SIEMENS/西门子 ER71F233MQ 嵌入式钢化玻璃面板易清洁 上海专用","1730.00","0","仅退款","2018-10-22 21:38:04","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","推荐的孔距不对，不可用","","null","售中退款","null","2018-10-23 09:08:30","null","null","null","null","null"
"236090350096350718","13556015184351807","2018101922001150151007087526","null","576277364657","2018-10-23 09:08:04","小号而已ing","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-22 16:15:14","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-23 09:08:04","null","null","null","null","null"
"244416450005875846","14064832405874658","2018101922001188415411099641","null","576277364657","2018-10-23 09:07:59","小师妹0042","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-22 17:19:17","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-23 09:07:59","null","null","null","null","null"
"225723173472507177","14031649950507771","2018101222001116045400497320","null","576277364657","2018-10-23 09:07:52","是我是棠妈","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-22 18:38:54","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-23 09:07:52","null","null","null","null","null"
"227711140602096081","13094948492098160","2018101622001112251005311662","null","576277364657","2018-10-23 09:07:48","qingtianzhangchun","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-23 06:48:11","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-23 09:07:48","null","null","null","null","null"
"236095278517878004","13508877740870480","2018101922001181751006036159","null","576277364657","2018-10-22 16:10:03","tb_8160959","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-22 14:57:42","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-22 16:10:03","null","null","null","null","null"
"233942669465149820","13550511312142098","2018101522001169470560715152","null","576277364657","2018-10-22 14:40:45","同舟共济422","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-22 12:48:19","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-22 14:40:45","null","null","null","null","null"
"244346433498624538","14000802563623845","2018101922001123885406618086","null","576277364657","2018-10-22 14:40:42","蔡芽芽er","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-22 09:59:09","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-22 14:40:42","null","null","null","null","null"
"234918766011341605","13520142134340516","2018101622001124895401648788","null","576277364657","2018-10-22 14:40:40","zhouing1","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-22 10:49:42","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-22 14:40:40","null","null","null","null","null"
"227780996883406370","14050051473407063","2018101622001123251005230902","null","576277364657","2018-10-22 14:40:36","mrsatomi","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-22 10:36:32","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-22 14:40:36","null","null","null","null","null"
"234145391200341903","13544879989340319","2018101422001127050561515406","null","576277364657","2018-10-22 14:40:27","陈亚慧1113","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-22 09:48:52","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-22 14:40:27","null","null","null","null","null"
"230523695873586604","13507917459580466","2018100522001149610580026101","null","544901705464","2018-10-22 14:06:52","hanghuhu","850.00","【狂欢价】SIEMENS/西门子 953+23EMP大吸力吸油烟机大尺寸燃气烟灶套餐","5280.00","0","仅退款","2018-10-22 14:06:48","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","想换成其他套餐","","null","售中退款","null","2018-10-22 14:06:52","null","null","null","null","null"
"244804291953204238","13991713918203842","2018101922001135001006457007","null","576277364657","2018-10-22 09:41:49","sicily1587834","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-22 09:31:35","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-22 09:41:49","null","null","null","null","null"
"246137889725843029","13991841557842930","2018102222001148215417782061","null","561995993308","2018-10-22 09:21:16","tulipljx","410.00","SIEMENS/西门子 HB24D555W 嵌入式电蒸箱家用蒸汽炉镶嵌式电蒸炉","9780.00","0","仅退款","2018-10-22 09:18:11","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-22 09:21:16","null","null","null","null","null"
"163902683232416155","13966016217415561","2018061821001001220514784968","null","560585538125","2018-10-22 09:20:26","zhangbin_1013","0.00","SIEMENS/西门子 洗碗机专用肖特玻璃门板全嵌半嵌/黑白两色","130.00","0","仅退款","2018-10-20 19:50:50","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","未按约定时间发货","","","null","售中退款","null","2018-10-22 09:20:26","null","null","null","null","null"
